from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5876185;5991515;326;22813;103;87;26031;107;98;28057;46;33412;40;33012
5876186;5991515;324;22660;98;84;25816;105;95;27862;46;33117;40;32716
5876187;5991515;343;23990;89;83;35044;93;87;35044;40;31473;35;31450
5876188;5991515;337;23573;85;77;34626;89;81;34626;41;31367;35;31345
5876189;5991515;335;23472;85;80;34787;88;80;33887;43;31315;38;31292
5876190;5991515;339;23712;87;82;27008;87;77;33647;39;30677;34;30655
5876191;5991515;339;23738;88;82;27035;87;77;33673;39;30447;34;30425
5876192;5991515;344;24063;89;77;32696;87;74;33407;39;30069;33;30047
5876193;5991515;345;24153;89;78;27205;83;73;33487;40;30250;34;30228
5876194;5991515;343;24045;89;80;27455;83;75;33604;39;29953;33;29931
5876195;5991515;348;24375;94;81;32880;92;78;33609;41;30620;36;30598
5876196;5991515;357;25008;98;91;28212;96;85;34360;46;31094;40;31072
5876197;5991515;355;24831;95;84;32702;91;81;33432;42;31319;36;31297
5876198;5991515;364;25481;99;92;33198;103;90;34736;42;32154;36;32132
5876199;5991515;364;25485;100;90;33075;103;88;34613;43;32702;37;32680
5876200;5991515;365;25536;100;91;33127;104;89;34664;47;32809;41;32786
5876201;5991515;381;26704;105;92;31807;112;94;39175;45;32956;39;32933
5876202;5991515;375;26276;104;91;38664;111;95;28738;46;34558;40;34535
5876203;5991515;376;26304;101;92;37252;109;99;33309;45;34220;39;34198
5876204;5991515;377;26424;98;88;37024;107;95;33081;43;33885;37;33862
5876205;5991515;374;26149;98;87;36924;107;94;32981;47;33943;41;33921
5876206;5991515;383;26810;99;89;36330;108;90;31147;45;34032;39;34010
5876207;5991515;381;26691;101;93;36570;110;92;31301;43;34193;38;34171
5876208;5991515;391;27375;99;88;36197;106;95;32254;53;34650;47;34628
5876209;5991515;392;27447;100;89;36269;108;96;32326;56;34439;49;34416
5876210;5991515;394;27588;94;82;35222;92;75;30124;44;34048;38;34026
5876211;5991515;392;27457;91;82;34442;91;72;29865;44;34101;38;34079
5876212;5991515;394;27609;89;77;34113;87;68;29569;46;33585;40;33563
5876213;5991515;397;27793;89;77;34136;87;65;29418;44;33334;38;33312
5876214;5991515;399;27914;90;76;30993;87;62;29172;43;33012;37;32990
5876215;5991515;407;28503;90;75;30902;87;61;29080;42;32338;36;32316
5876216;5991515;408;28553;90;77;34072;87;66;29452;46;33687;39;33669
5876217;5991515;406;28452;87;73;34584;89;70;29722;46;33466;39;33444
5876218;5991515;417;29176;84;68;34206;91;72;34206;45;31956;39;31934
5876219;5991515;413;28904;77;64;33934;87;68;33934;45;32182;39;32160
5876220;5991515;416;29124;85;69;34311;88;73;34311;49;34381;44;34359
5876221;5991515;418;29266;89;78;34876;91;76;28539;43;33838;38;33816
5876222;5991515;425;29745;94;78;35500;94;76;29254;44;33953;38;33138
5876223;5991515;423;29626;93;76;35389;89;75;29135;44;33908;38;33886
5876224;5991515;426;29810;91;78;35948;91;75;30006;46;33601;39;33670
5876225;5991515;430;30072;92;79;36000;91;74;29902;46;33639;40;33708
5876226;5991515;433;30298;94;79;36264;89;72;29756;46;33888;40;33709
5876227;5991515;436;30550;88;79;36639;87;73;30334;48;34150;41;34127
5876228;5991515;439;30761;88;79;36664;88;76;30257;48;34358;41;34335
5876229;5991515;441;30902;85;76;34077;87;75;30418;48;35703;42;35681
5876230;5991515;445;31171;82;73;33837;86;77;34883;48;35598;41;35557
5876231;5991515;448;31332;77;69;33596;82;73;34642;48;35544;41;35522
5876232;5991515;451;31584;76;66;33375;79;70;34420;49;35835;42;35567
5876233;5991515;455;31818;74;64;33239;79;68;34285;51;36026;44;36004
5876234;5991515;457;31989;76;66;33397;79;70;34443;51;36247;44;36224
5876235;5991515;458;32086;77;69;33571;82;73;34617;52;36373;44;36351
5876236;5991515;460;32194;82;73;33895;86;78;34941;52;36399;45;36376
5876237;5991515;463;32421;83;72;34828;88;79;35874;52;36663;44;36640
5876238;5991515;466;32653;85;74;36117;90;79;36336;53;38957;45;36909
5876239;5991515;469;32824;86;81;36548;93;80;36548;53;38902;45;38879
5876240;5991515;471;32989;90;81;36069;93;80;36069;53;38922;46;38899
5876241;5991515;484;33870;91;76;34621;93;78;34621;54;39247;46;39225
5876242;5991515;482;33718;87;72;34608;91;74;34608;52;38739;45;38717
5876243;5991515;486;34044;91;75;34793;93;77;34793;53;39099;46;39077
5876244;5991515;490;34272;92;78;36538;93;78;35493;47;38384;41;38362
5876245;5991515;493;34516;85;76;36962;90;75;35752;54;41257;47;41839
5876246;5991515;496;34748;88;76;36984;89;75;35773;53;41290;45;41872
5876247;5991515;499;34956;87;76;37883;88;76;35847;53;41540;46;42121
5876248;5991515;503;35217;89;78;38190;92;80;36127;54;41584;46;42165
5876249;5991515;504;35269;91;81;38499;95;84;36378;55;41920;47;42502
5876250;5991515;510;35704;96;81;39000;97;90;39000;55;42217;47;42799
5876251;5991515;511;35768;95;82;39080;99;91;39080;57;42689;49;43270
5876252;5991515;517;36176;97;79;39250;99;88;39250;56;42495;48;43076
5876253;5991515;526;36849;101;83;39930;109;92;39930;57;43148;49;43729
5876254;5991515;531;37137;103;86;40300;111;96;40300;60;43519;52;44100
5876255;5991515;540;37819;121;102;41785;125;111;41785;59;43102;52;43513
5876256;5991515;538;37667;114;100;41632;121;109;41632;59;42892;51;43303
5876257;5991515;540;37776;121;101;41742;125;110;41742;61;43259;54;43670
5876258;5991515;545;38158;125;113;42124;125;116;42124;64;43428;56;43839
5876259;5991515;547;38291;129;114;42256;131;117;42256;65;44350;58;44761
5876260;5991515;559;39162;143;127;43093;143;130;43128;65;44520;57;44931
5876261;5991515;563;39425;145;125;43555;147;123;42648;66;44829;59;45240
5876262;5991515;565;39539;143;120;43195;147;118;42288;66;44823;58;45234
5876263;5991515;569;39808;153;122;43306;152;120;42399;66;45051;59;45462
5876264;5991515;573;40096;158;126;43594;155;124;42687;69;45275;61;45686
5876265;5991515;573;40127;158;126;43625;155;124;42718;69;45306;62;45717
5876274;5991515;-1;-1;136;106;43358;134;114;48364;66;48511;58;48488
5876275;5991515;-1;-1;131;104;43234;134;112;48240;66;48490;58;48468
5876278;5991515;-1;-1;183;165;63035;176;152;51915;76;54617;66;54595
5876279;5991515;-1;-1;192;167;63214;177;154;52094;75;54743;66;54721
5877971;5991515;333;23280;88;71;27169;89;72;27169;54;32943;47;32921
5877972;5991515;339;23764;94;75;27401;94;76;27401;54;33108;48;33086
5877973;5991515;314;21955;83;69;26941;84;64;25278;47;30663;41;30641
5877974;5991515;313;21922;83;68;26908;84;63;25245;49;30892;43;30869
5877975;5991515;320;22428;83;71;27607;86;66;25944;50;31281;44;31258
5877976;5991515;322;22508;86;73;27688;86;68;26025;53;31577;47;31554
5877977;5991515;325;22721;88;70;26237;91;71;26237;48;29404;43;29382
5877978;5991515;289;20228;125;103;28577;124;104;28577;47;29498;42;29476
5877979;5991515;286;20009;125;100;28357;119;101;28357;47;31000;42;30978
5877980;5991515;279;19506;122;100;28343;119;101;28343;46;30857;41;30834
5877981;5991515;278;19440;125;104;28638;121;105;28638;46;30645;41;30623
5877982;5991515;280;19571;130;106;28768;122;107;28768;48;30721;43;30698
5877983;5991515;292;20451;88;62;23206;96;65;23633;51;31382;45;31359
5877984;5991515;279;19529;93;64;22586;96;66;23012;50;31382;45;31360
5877985;5991515;277;19380;88;62;22436;96;64;22862;48;30421;42;30398
5877986;5991515;275;19231;82;60;22298;96;62;22724;49;30383;43;30361
5877987;5991515;277;19414;88;62;22480;96;64;22907;52;30967;47;30944
5877988;5991515;279;19544;93;72;22461;107;74;22888;48;30055;43;30033
5877989;5991515;278;19460;93;71;22378;102;73;22804;49;30590;43;30568
5877990;5991515;282;19748;93;75;22666;106;77;23092;49;30945;43;30922
5877991;5991515;287;20060;100;76;23404;113;81;23404;49;31186;43;31164
5877992;5991515;290;20289;107;80;23634;119;85;23634;49;31445;44;31423
5877993;5991515;294;20564;118;83;23908;119;88;23908;49;31670;44;31648
5877994;5991515;297;20807;118;87;24151;120;92;24151;51;32099;46;32077
5877995;5991515;-1;-1;-1;-1;-1;-1;-1;-1;52;32485;47;32463
5877996;5991515;278;19455;104;82;21037;109;89;21212;49;24968;43;24946
5877997;5991515;275;19219;95;79;20802;105;86;20976;50;24942;44;24920
5877998;5991515;273;19125;95;77;20707;105;84;20882;51;24911;45;24889
5877999;5991515;269;18827;88;73;20409;101;80;20584;47;24218;41;24196
5878000;5991515;267;18703;85;71;20285;95;78;20460;49;24608;44;24586
5878001;5991515;268;18729;85;72;20312;95;79;20486;52;25080;47;25058
5878002;5991515;273;19126;95;77;20708;105;84;20883;51;25931;45;25909
5878003;5991515;272;19018;85;64;21199;101;81;20627;47;26435;42;26413
5878004;5991515;268;18773;82;61;20955;95;77;20383;46;25906;40;25883
5878005;5991515;269;18806;76;59;20701;94;78;20415;46;25662;41;25640
5878006;5991515;274;19153;76;58;20632;96;79;21004;45;25312;39;25290
5878007;5991515;276;19290;73;57;21128;93;77;20902;46;25545;41;25523
5878008;5991515;280;19578;76;59;21328;99;81;21189;48;26093;43;26071
5878009;5991515;290;20269;85;69;21509;114;91;21881;46;26305;41;26282
5878010;5991515;289;20209;85;68;21449;112;90;21821;49;26422;44;26400
5878011;5991515;291;20380;85;70;21620;114;93;21992;46;25561;41;25539
5878012;5991515;286;19985;86;71;26627;87;75;26291;46;25621;40;25598
5878013;5991515;283;19781;82;69;26423;83;72;26087;46;24908;40;24886
5878014;5991515;287;20112;88;73;26754;88;71;26166;44;24887;39;24865
5878015;5991515;286;20014;82;67;26808;87;70;26068;46;25271;41;25249
5878016;5991515;292;20472;82;68;27047;89;76;30354;48;26418;43;26396
5878017;5991515;290;20318;84;68;27293;91;77;30600;47;25883;42;25861
5878018;5991515;289;20247;88;72;27542;93;75;25966;47;25894;42;25872
5878019;5991515;289;20248;89;75;28482;90;75;25449;48;25697;43;25675
5878020;5991515;290;20324;84;72;28278;89;75;26636;46;26520;41;26498
5878021;5991515;292;20420;84;69;24379;89;73;26492;45;26488;40;26465
5878022;5991515;291;20337;82;63;24533;88;67;26646;47;26111;42;26089
5878023;5991515;290;20315;83;68;24877;89;72;26991;44;26236;39;26214
5878024;5991515;297;20808;93;78;25022;100;82;27136;45;26622;40;26600
5878025;5991515;294;20585;92;73;23608;90;77;23608;42;25726;38;25703
5878026;5991515;294;20589;92;73;23612;90;77;23612;43;25784;39;25761
5878027;5991515;298;20882;94;78;23905;100;82;23905;47;26198;42;26176
5878028;5991515;307;21480;103;86;24503;113;90;24503;46;26826;40;29981
5878029;5991515;305;21382;103;85;24405;113;89;24405;43;26809;38;29965
5878030;5991515;311;21762;86;76;23401;101;92;35037;44;26983;38;28797
5878031;5991515;308;21578;82;73;23188;99;89;34428;43;27989;37;28246
5878032;5991515;311;21794;86;76;23404;101;92;34644;45;28304;39;28561
5878033;5991515;315;22042;94;79;23653;104;96;34893;48;28637;42;28894
5878034;5991515;315;22061;105;92;26397;116;102;27911;46;34385;40;33985
5878035;5991515;311;21777;102;88;26246;112;98;27626;45;34120;39;33719
5878036;5991515;312;21820;102;89;26290;114;99;27670;47;34023;41;33622
5878037;5991515;315;22084;108;93;26420;116;103;27934;44;33552;38;33152
5878038;5991515;317;22169;93;80;25542;104;96;27947;44;33170;38;32770
5878039;5991515;318;22274;92;81;25573;104;91;28384;43;32817;38;32416
5878040;5991515;321;22453;94;81;25609;104;91;28380;42;32717;37;32316
5878041;5991515;320;22423;92;81;25579;104;90;28350;44;32933;38;32532
5878042;5991515;346;24194;94;86;34202;97;90;35247;40;31503;34;31481
5878043;5991515;331;23191;87;78;26452;91;83;27385;39;31022;34;31000
5878044;5991515;328;22979;84;75;26240;89;84;33790;41;30942;36;30919
5878045;5991515;339;23719;89;82;27046;87;77;33685;41;30613;35;30591
5878046;5991515;333;23336;85;77;26478;86;75;33523;42;30330;36;30307
5878047;5991515;338;23633;88;70;32266;81;67;32978;45;30304;40;30282
5878048;5991515;338;23662;88;75;32552;85;69;26456;39;29940;34;29918
5878049;5991515;343;23988;88;81;27128;84;72;33223;39;30142;34;30119
5878050;5991515;344;24113;90;85;27252;86;74;33348;40;30310;34;30287
5878051;5991515;350;24512;92;83;32665;88;77;33112;42;30770;36;30747
5878052;5991515;356;24947;97;86;32805;95;83;33534;44;31088;38;31065
5878053;5991515;356;24934;100;89;33019;95;87;34557;43;32287;37;32265
5878054;5991515;361;25268;96;87;32858;99;85;34396;43;32562;38;32540
5878055;5991515;362;25357;100;88;32947;99;86;34485;47;33014;41;32081
5878056;5991515;365;25546;100;92;33528;105;84;28008;48;32315;42;32293
5878057;5991515;368;25740;101;95;38917;108;93;35259;48;34735;42;34712
5878058;5991515;371;25991;103;96;39033;109;97;35538;49;34848;43;33177
5878059;5991515;369;25860;99;92;37296;107;94;36118;46;34357;40;34334
5878060;5991515;373;26095;103;94;37288;111;97;36352;47;34166;41;34144
5878061;5991515;376;26304;102;93;36991;108;98;36629;50;34478;44;34456
5878062;5991515;379;26504;105;97;36834;111;96;31565;46;34401;40;34379
5878063;5991515;388;27135;98;91;34748;104;94;34748;44;34534;38;34512
5878064;5991515;388;27162;97;88;34515;101;84;30704;54;34306;47;34283
5878065;5991515;392;27414;95;85;35455;96;78;30327;44;34260;38;34238
5878066;5991515;388;27146;92;82;34075;92;74;30027;46;34180;40;34157
5878067;5991515;390;27271;90;79;34292;91;71;29781;44;33634;38;33611
5878068;5991515;392;27450;90;77;33728;88;69;29675;47;33488;41;33465
5878069;5991515;397;27758;88;76;33414;84;64;29319;44;33489;38;33467
5878070;5991515;397;27815;89;77;33495;85;66;29451;43;32684;38;32662
5878071;5991515;401;28092;87;73;33824;85;68;29598;43;32961;37;32939
5878072;5991515;405;28344;85;71;33653;85;68;29624;48;33413;42;33390
5878073;5991515;407;28473;86;70;34347;89;69;28042;45;31911;39;31889
5878074;5991515;412;28816;84;67;34132;88;71;34132;47;31978;41;31956
5878075;5991515;412;28836;89;73;33827;89;70;28108;45;33404;39;33384
5878076;5991515;415;29034;89;77;34094;89;73;28307;45;33216;39;33196
5878077;5991515;420;29410;92;80;35316;89;73;29021;46;32996;40;32976
5878078;5991515;420;29432;91;79;35264;89;73;29288;45;32934;38;33015
5878079;5991515;424;29702;91;80;35738;89;73;29812;47;33399;41;33469
5878080;5991515;427;29921;90;80;35752;87;69;29571;46;33375;40;33444
5878081;5991515;429;30043;89;80;36008;85;68;29500;46;33515;39;33493
5878082;5991515;433;30299;87;76;36265;85;69;29757;47;33793;40;33771
5878083;5991515;437;30559;86;79;34256;88;73;30017;47;34027;41;34005
5878084;5991515;438;30657;84;75;34020;87;77;30279;48;35432;41;35409
5878085;5991515;442;30972;80;71;33703;85;75;34749;48;35361;41;35339
5878086;5991515;445;31145;76;67;33424;79;71;34470;48;35416;41;35394
5878087;5991515;450;31468;71;63;33175;75;67;34220;49;35505;42;35483
5878088;5991515;451;31566;69;61;33050;72;65;34096;49;35702;42;35680
5878089;5991515;453;31706;74;64;33244;79;68;34290;51;35917;43;35894
5878090;5991515;460;32165;82;73;33884;86;77;34929;50;37093;43;37071
5878091;5991515;459;32155;82;73;33869;86;77;34915;52;36451;44;36429
5878092;5991515;464;32477;84;75;35073;90;79;36782;55;36952;47;36930
5878093;5991515;464;32469;85;78;36367;92;80;36431;53;39016;46;38994
5878094;5991515;466;32647;85;76;35773;93;79;36813;53;38601;46;38579
5878095;5991515;469;32862;85;78;35923;93;77;35923;55;38696;48;38674
5878096;5991515;479;33546;89;75;34578;93;77;34578;51;38543;44;38520
5878097;5991515;479;33534;89;75;34607;93;77;34607;51;38541;44;38519
5878098;5991515;483;33795;91;80;34895;95;82;34895;51;38861;44;38838
5878099;5991515;488;34133;87;75;36326;87;75;35281;52;39063;45;39041
5878100;5991515;491;34350;83;73;36212;89;71;35002;53;39418;46;39396
5878101;5991515;494;34581;91;78;37142;92;77;35931;53;41483;46;42064
5878102;5991515;499;34957;88;78;41011;93;81;36156;53;39620;46;39597
5878103;5991515;497;34801;88;78;40749;89;85;37427;54;39662;46;39640
5878104;5991515;501;35055;91;78;37515;95;88;37515;55;40049;48;40027
5878105;5991515;506;35396;91;78;37185;95;88;37185;56;40392;48;40370
5878106;5991515;508;35583;92;81;37373;97;91;37373;58;42816;50;43398
5878107;5991515;525;36768;103;84;39973;107;93;39973;56;43066;49;43647
5878108;5991515;521;36483;97;80;39676;101;89;39676;56;42862;49;43444
5878109;5991515;527;36878;99;82;40040;109;92;40040;59;43232;51;43813
5878110;5991515;541;37899;121;103;41865;125;112;41865;61;43178;53;43589
5878111;5991515;534;37349;110;95;41314;121;104;41314;59;42702;51;43113
5878112;5991515;537;37585;114;98;41550;121;107;41550;59;42938;52;43349
5878113;5991515;541;37884;121;103;41850;125;112;41850;62;43410;54;43821
5878114;5991515;548;38347;129;115;42313;131;118;42313;66;43698;58;44109
5878115;5991515;554;38751;133;121;42682;133;124;42716;66;44614;59;45025
5878116;5991515;565;39557;143;118;43055;147;116;42148;65;44621;57;45032
5878117;5991515;564;39485;143;117;42983;143;115;42076;63;44585;55;44996
5878118;5991515;564;39514;145;118;43011;144;116;42104;64;44870;57;45281
5878119;5991515;568;39741;153;121;43239;152;119;42332;68;45212;60;45623
5878120;5991515;572;40013;158;125;43511;153;123;42604;69;45278;61;45689
5878121;5991515;580;40606;176;151;51862;157;131;43197;57;44833;50;44811
5878128;5991515;-1;-1;136;105;43312;134;113;48318;64;47810;56;47787
5878129;5991515;-1;-1;129;112;48264;134;110;48102;64;48404;56;48382
5878130;5991515;-1;-1;126;111;48173;131;109;48011;63;48286;55;48264
5878131;5991515;-1;-1;123;106;47921;128;105;47759;64;48121;56;48099
5878132;5991515;-1;-1;123;106;47893;128;105;47731;66;48093;58;48071
5878133;5991515;-1;-1;126;109;48019;128;107;47857;66;48140;58;48118
5878134;5991515;-1;-1;192;170;63445;180;157;52325;69;50053;60;50031
5878135;5991515;-1;-1;140;109;46226;163;144;51396;67;49944;59;49922
5879825;5991515;336;23533;94;75;27422;91;76;27422;53;33035;47;33013
5879826;5991515;305;21346;83;70;26367;84;65;24704;47;30116;41;30094
5879827;5991515;309;21604;83;68;26868;84;63;25205;48;30633;42;30611
5879828;5991515;312;21812;83;68;26870;84;63;25207;51;30915;45;30893
5879829;5991515;317;22196;86;72;27182;86;67;25518;50;30119;45;29786
5879830;5991515;324;22683;88;69;26199;91;70;26199;53;31612;47;31590
5879831;5991515;291;20341;112;92;23930;109;93;23930;45;29318;40;29296
5879832;5991515;288;20189;108;89;23777;106;90;23777;46;29429;41;29407
5879833;5991515;290;20267;112;91;23855;109;92;23855;48;30476;43;30453
5879834;5991515;277;19387;123;104;28646;121;105;28646;45;30471;41;30449
5879835;5991515;273;19088;117;103;28552;116;100;22902;46;30287;41;30265
5879836;5991515;276;19315;123;102;23130;121;103;23130;45;30217;40;30195
5879837;5991515;278;19442;125;104;23257;121;105;23257;48;30616;43;30593
5879838;5991515;278;19466;93;63;22522;96;65;22948;47;30489;42;30467
5879839;5991515;275;19221;82;59;22278;96;61;22704;47;30302;42;30280
5879840;5991515;271;18974;82;56;22031;96;58;22457;48;30121;42;30099
5879841;5991515;274;19203;82;59;22269;96;61;22696;49;30193;43;30171
5879842;5991515;274;19174;93;67;22091;102;69;22518;47;29957;41;29935
5879843;5991515;274;19177;93;67;22095;102;69;22521;50;30502;44;30479
5879844;5991515;283;19776;96;76;22764;106;78;23190;52;31194;47;31172
5879845;5991515;280;19596;98;76;23419;109;81;23419;53;31474;47;31452
5879846;5991515;275;19231;102;81;23704;110;86;23704;52;31593;46;31571
5879847;5991515;275;19277;108;84;23955;110;89;23955;51;31888;45;31865
5879848;5991515;278;19452;109;88;24204;111;93;24204;52;32199;46;32177
5879849;5991515;-1;-1;-1;-1;-1;-1;-1;-1;49;25121;43;25098
5879850;5991515;268;18762;95;76;20656;101;83;20830;48;24884;42;24862
5879851;5991515;274;19158;95;78;20740;105;85;20915;48;24729;42;24706
5879852;5991515;270;18882;91;74;20465;101;81;20640;50;24747;44;24725
5879853;5991515;265;18517;85;68;20099;92;75;20274;47;24132;41;24109
5879854;5991515;264;18462;85;68;20044;92;75;20219;50;24517;45;24495
5879855;5991515;266;18604;85;70;20186;95;77;20361;52;24203;47;24181
5879856;5991515;262;18322;85;64;19757;88;71;19932;49;23912;43;23890
5879857;5991515;264;18469;85;67;21377;92;73;20079;45;26070;40;26048
5879858;5991515;263;18381;85;64;21144;90;71;19991;48;26482;43;26460
5879859;5991515;273;19092;76;59;20709;100;80;21081;45;25567;40;25545
